DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
2011/5/28,33.7833333,115.7333333,40.3,bx,75.8,8,49.5,8,1012.5,8,8,4,14,8,4.6,8,5.8,999.9,87.6, ,64.2, ,0,I,999.9,0
2011/5/29,33.7833333,115.7333333,40.3,bx,76.4,8,47.1,8,1011.7,8,7.3,4,12.2,8,3.9,8,5.8,999.9,82.6, ,65.8, ,0,I,999.9,0
2011/5/30,33.7833333,115.7333333,40.3,bx,72.7,8,59.2,8,1006.2,8,1.8,4,7.7,8,4.9,8,5.8,999.9,75.2, ,70,*,0,G,999.9,10000
2011/5/31,33.7833333,115.7333333,40.3,bx,76.7,8,53.7,8,1005.6,8,0.9,4,12,8,4.1,8,5.8,999.9,89.4, ,64.4,*,0,G,999.9,0
2011/6/1,33.7833333,115.7333333,40.3,bx,78,8,47.5,8,1009.8,8,5.1,4,13.6,8,3.6,8,7.8,999.9,89.1, ,63.9, ,0,I,999.9,0
2011/6/2,33.7833333,115.7333333,40.3,bx,80.2,8,48.7,8,1008.9,8,4.6,4,10.7,8,5.1,8,5.8,999.9,90.7, ,67.3, ,0,I,999.9,0
2011/6/3,33.7833333,115.7333333,40.3,bx,82.4,8,50.5,8,1005.1,8,0.9,4,11.4,8,2.9,8,5.8,999.9,93.7, ,68.9, ,0,I,999.9,0
2011/6/4,33.7833333,115.7333333,40.3,bx,79.4,8,58.3,8,1004.7,8,0.2,4,8.3,8,2.2,8,3.9,999.9,87.4, ,69.6,*,0,I,999.9,0
2011/6/5,33.7833333,115.7333333,40.3,bx,82.4,8,55.1,8,1006.5,8,2.1,4,7.8,8,3.6,8,5.8,999.9,92.5, ,69.1, ,0,I,999.9,0
2011/6/6,33.7833333,115.7333333,40.3,bx,79.8,8,59.2,8,1003.5,8,999.3,4,7.9,8,4.6,8,5.8,999.9,90.3, ,69.3,*,0,I,999.9,0
2011/6/7,33.7833333,115.7333333,40.3,bx,83.7,8,62.3,8,1000.2,8,995.9,4,10.8,8,4.9,8,7.8,999.9,96.3, ,68.9, ,0,I,999.9,0
2011/6/8,33.7833333,115.7333333,40.3,bx,91,8,62,8,999.3,8,994.9,4,12.4,8,4.1,8,7.8,999.9,104, ,75, ,0,G,999.9,0
2011/6/9,33.7833333,115.7333333,40.3,bx,79,8,63.1,8,1001.5,8,997.1,4,7.2,8,3.2,8,5.8,999.9,90.5, ,70.9,*,0.06,G,999.9,10010
2011/6/10,33.7833333,115.7333333,40.3,bx,74.5,8,64.1,8,1002.3,8,997.6,4,8.2,8,5.1,8,7.8,999.9,81.7, ,67.8,*,0,I,999.9,0
2011/6/11,33.7833333,115.7333333,40.3,bx,78.7,8,62.8,8,1004.1,8,999.7,4,9.3,8,4.4,8,7.8,999.9,84.7, ,67.5, ,0,I,999.9,0
2011/6/12,33.7833333,115.7333333,40.3,bx,80.8,8,59.5,8,1005.8,8,1.1,4,6.4,8,2.9,8,3.9,999.9,91.8, ,71.6, ,0,I,999.9,0
2011/6/13,33.7833333,115.7333333,40.3,bx,78.5,8,59.1,8,1006.3,8,1.8,4,7.8,8,5.1,8,5.8,999.9,87.1, ,70.7,*,0.1,G,999.9,10000
2011/6/14,33.7833333,115.7333333,40.3,bx,72.1,8,66.4,8,1005.6,8,1.1,4,5.8,8,2.4,8,3.9,999.9,76.8, ,67.1,*,0.02,G,999.9,10000
2011/6/15,33.7833333,115.7333333,40.3,bx,76.3,8,60.6,8,1004.7,8,0,4,8.5,8,3.9,8,5.8,999.9,84.9, ,66.4, ,0,G,999.9,0
2011/6/16,33.7833333,115.7333333,40.3,bx,77,8,62.5,8,1006,8,1.4,4,9.1,8,5.3,8,7.8,999.9,83.7, ,68.4, ,0,I,999.9,0
2011/6/17,33.7833333,115.7333333,40.3,bx,78.1,8,64.5,8,1006.4,8,1.9,4,7.9,8,3.2,8,3.9,999.9,85.6, ,71.2, ,0.01,G,999.9,10000
2011/6/18,33.7833333,115.7333333,40.3,bx,78,8,60.3,8,1006.2,8,1.7,4,6.9,8,4.1,8,5.8,999.9,84.9, ,71.4,*,0,A,999.9,0
2011/6/19,33.7833333,115.7333333,40.3,bx,79,8,62.1,8,1007,8,2.5,4,11,8,3.6,8,5.8,999.9,88.3, ,70.3, ,0,I,999.9,0
2011/6/20,33.7833333,115.7333333,40.3,bx,82,8,61.1,8,1006.2,8,1.9,4,12.4,8,4.9,8,7.8,999.9,90.9, ,70.9, ,0,I,999.9,0
2011/6/21,33.7833333,115.7333333,40.3,bx,82.6,8,69.5,8,1003.4,8,999.3,4,10.3,8,5.1,8,7.8,999.9,89.1, ,74.8, ,0,I,999.9,0
2011/6/22,33.7833333,115.7333333,40.3,bx,82.9,8,73.6,8,999.3,8,995.1,4,9.6,8,3.6,8,7.8,999.9,91, ,76.8,*,1,G,999.9,10010
2011/6/23,33.7833333,115.7333333,40.3,bx,76.8,8,73.2,8,999.8,8,995.1,4,7.1,8,2.4,8,3.9,999.9,78.6, ,75,*,0.19,G,999.9,10000
2011/6/24,33.7833333,115.7333333,40.3,bx,77,8,68.2,8,1005.2,8,0.5,4,7.5,8,3.9,8,5.8,999.9,82.8, ,70.3,*,0.15,G,999.9,0
2011/6/25,33.7833333,115.7333333,40.3,bx,76.1,8,59.5,8,1005.9,8,1.6,4,12,8,4.6,8,7.8,999.9,84.9, ,67.5,*,0,G,999.9,0
2011/6/26,33.7833333,115.7333333,40.3,bx,77.1,8,56.5,8,1002.2,8,997.8,4,13.2,8,4.6,8,11.7,999.9,86.5, ,66.7, ,0,I,999.9,0
2011/6/27,33.7833333,115.7333333,40.3,bx,82,8,60,8,1001.9,8,997.4,4,12.4,8,4.1,8,5.8,999.9,90.7, ,69.3, ,0,I,999.9,0
2011/6/28,33.7833333,115.7333333,40.3,bx,79.1,8,67.7,8,1002.8,8,998.2,4,10.6,8,2.9,8,3.9,999.9,88.9, ,73,*,0.21,G,999.9,10010
2011/6/29,33.7833333,115.7333333,40.3,bx,85.4,8,68.1,8,1003.2,8,998.8,4,11.7,8,3.4,8,5.8,999.9,93.9, ,72.9, ,0,I,999.9,0
2011/6/30,33.7833333,115.7333333,40.3,bx,87.8,8,71.2,8,1002.8,8,998.6,4,14,8,5.3,8,5.8,999.9,97.3, ,78.6, ,0,I,999.9,0
2011/7/1,33.7833333,115.7333333,40.3,bx,87.9,8,71.9,8,1001.1,8,997,4,14,8,4.1,8,5.8,999.9,93.9, ,79.5, ,0,I,999.9,0
2011/7/2,33.7833333,115.7333333,40.3,bx,91.4,8,69.5,8,997,8,992.8,4,14,8,6.6,8,9.7,999.9,99, ,82.6, ,0,I,999.9,0
2011/7/3,33.7833333,115.7333333,40.3,bx,81.9,8,73.4,8,1001.3,8,996.4,4,10.9,8,4.1,8,5.8,999.9,89.8, ,74.5,*,0.42,G,999.9,10000
2011/7/4,33.7833333,115.7333333,40.3,bx,72.3,8,66,8,1005.8,8,1.4,4,10.4,8,3.6,8,5.8,999.9,76.8, ,70.2,*,0.24,G,999.9,10000
2011/7/5,33.7833333,115.7333333,40.3,bx,78.2,8,72.2,8,1000.8,8,996.6,4,7.8,8,2.9,8,3.9,999.9,82.9, ,70.2, ,0.08,G,999.9,0
2011/7/6,33.7833333,115.7333333,40.3,bx,78.3,8,73.4,8,997.8,8,993.4,4,3.7,8,3.6,8,7.8,999.9,86, ,71.4,*,0.72,G,999.9,10000
2011/7/7,33.7833333,115.7333333,40.3,bx,77.6,8,67.2,8,1000.6,8,995.9,4,9.6,8,3.6,8,5.8,999.9,87.3, ,69.8,*,0.04,A,999.9,0
2011/7/8,33.7833333,115.7333333,40.3,bx,84,8,64.8,8,1002.4,8,997.8,4,14,8,4.6,8,5.8,999.9,95.4, ,69.6, ,0,I,999.9,0
2011/7/9,33.7833333,115.7333333,40.3,bx,85.1,8,68.4,8,1005.5,8,0.9,4,13.6,8,2.9,8,3.9,999.9,93.7, ,74.7, ,0,I,999.9,0
2011/7/10,33.7833333,115.7333333,40.3,bx,87.5,8,66.6,8,1005.9,8,1.5,4,12.4,8,3.9,8,5.8,999.9,95, ,78.6, ,0,I,999.9,0
2011/7/11,33.7833333,115.7333333,40.3,bx,84.4,8,66.8,8,1006,8,1.6,4,10.9,8,3.4,8,5.8,999.9,94.1, ,76.1,*,0,I,999.9,0
2011/7/12,33.7833333,115.7333333,40.3,bx,81.9,8,68.9,8,1005.7,8,1.3,4,8.9,8,3.4,8,7.8,999.9,88.9, ,75.6, ,0,I,999.9,0
2011/7/13,33.7833333,115.7333333,40.3,bx,77.9,8,70.5,8,1006.3,8,1.8,4,7.4,8,2.4,8,3.9,999.9,82.9, ,73.9,*,0.02,G,999.9,10000
2011/7/14,33.7833333,115.7333333,40.3,bx,77.9,8,68.5,8,1006.9,8,2.4,4,10.3,8,3.9,8,5.8,999.9,83.3, ,72,*,0,I,999.9,0
2011/7/15,33.7833333,115.7333333,40.3,bx,76.8,8,65.5,8,1007.3,8,2.9,4,11.3,8,4.1,8,7.8,999.9,84.7, ,70.2,*,0,I,999.9,0
2011/7/16,33.7833333,115.7333333,40.3,bx,79.5,8,67.3,8,1004.5,8,0.3,4,11.7,8,2.9,8,5.8,999.9,85.8, ,70.2, ,0,I,999.9,0
2011/7/17,33.7833333,115.7333333,40.3,bx,82.4,8,68,8,1001.9,8,997.6,4,12.4,8,2.7,8,3.9,999.9,89.8, ,72.9, ,0,I,999.9,0
2011/7/18,33.7833333,115.7333333,40.3,bx,80,8,69.9,8,1000.6,8,996.3,4,10.9,8,3.6,8,5.8,999.9,84.2, ,75.2, ,0,G,999.9,10000
2011/7/19,33.7833333,115.7333333,40.3,bx,78.1,8,67.1,8,1000.8,8,996.2,4,12.8,8,3.4,8,5.8,999.9,86.5, ,72.3,*,0,G,999.9,0
2011/7/20,33.7833333,115.7333333,40.3,bx,80.6,8,69,8,1002.4,8,997.9,4,10.9,8,3.4,8,3.9,999.9,88.2, ,72.1, ,0,I,999.9,0
2011/7/21,33.7833333,115.7333333,40.3,bx,84.7,8,69.8,8,1003.2,8,998.7,4,10.8,8,3.6,8,5.8,999.9,93.6, ,75.2, ,0,I,999.9,0
2011/7/22,33.7833333,115.7333333,40.3,bx,87.2,8,73,8,1003.4,8,998.9,4,10.1,8,3.9,8,5.8,999.9,94.8, ,78.1, ,0,I,999.9,0
2011/7/23,33.7833333,115.7333333,40.3,bx,83.5,8,73.9,8,1004,8,999.3,4,8.9,8,2.9,8,3.9,999.9,98.8, ,76.6,*,0.4,G,999.9,10010
2011/7/24,33.7833333,115.7333333,40.3,bx,85.9,8,74.3,8,1002.2,8,998.1,4,11.3,8,4.4,8,7.8,999.9,96.3, ,76.3, ,0,G,999.9,10
2011/7/25,33.7833333,115.7333333,40.3,bx,87.8,8,73.5,8,1000.4,8,995.9,4,12.8,8,4.6,8,5.8,999.9,95.7, ,78.3, ,0,G,999.9,0
2011/7/26,33.7833333,115.7333333,40.3,bx,86.9,8,74.2,8,1001.3,8,997.1,4,12.4,8,5.1,8,7.8,999.9,99.3, ,76.3,*,0.02,G,999.9,10010
2011/7/27,33.7833333,115.7333333,40.3,bx,80.1,8,72.5,8,1004,8,999.6,4,10.9,8,3.6,8,5.8,999.9,86.7, ,75.4, ,0.09,G,999.9,10000
2011/7/28,33.7833333,115.7333333,40.3,bx,87.1,8,73.9,8,1005.3,8,0.9,4,12.4,8,3.9,8,5.8,999.9,94.5, ,77.2, ,0.08,G,999.9,0
2011/7/29,33.7833333,115.7333333,40.3,bx,86,8,76.1,8,1002.8,8,998.8,4,8.7,8,4.1,8,9.7,999.9,94.6, ,77.7,*,0.07,G,999.9,10
2011/7/30,33.7833333,115.7333333,40.3,bx,78.4,8,72,8,1004.1,8,999.4,4,9.3,8,2.9,8,5.8,999.9,82, ,75.2,*,0.02,G,999.9,10000
2011/7/31,33.7833333,115.7333333,40.3,bx,83.5,8,70.6,8,1005.6,8,1.1,4,10.5,8,3.4,8,5.8,999.9,91.4, ,74.7, ,0,I,999.9,0
2011/8/1,33.7833333,115.7333333,40.3,bx,75.3,8,68.7,8,1007.2,8,2.6,4,7.5,8,4.9,8,5.8,999.9,80.6, ,70,*,0.2,G,999.9,10000
2011/8/2,33.7833333,115.7333333,40.3,bx,71,8,67.3,8,1006.9,8,2.4,4,5.4,8,3.4,8,5.8,999.9,73.9, ,68.2, ,1.22,G,999.9,10000
2011/8/3,33.7833333,115.7333333,40.3,bx,73.3,8,66.9,8,1006,8,1.6,4,7,8,3.4,8,7.8,999.9,79.7, ,68.5, ,0,G,999.9,0
2011/8/4,33.7833333,115.7333333,40.3,bx,76.2,8,68.8,8,1005.5,8,1,4,6.3,8,2.2,8,3.9,999.9,81.7, ,69.1, ,0,I,999.9,0
2011/8/5,33.7833333,115.7333333,40.3,bx,78.7,8,73.2,8,1004.6,8,0.1,4,4.7,8,2.4,8,5.8,999.9,82.9, ,73, ,0,I,999.9,0
2011/8/6,33.7833333,115.7333333,40.3,bx,75.7,8,72.5,8,1004.1,8,999.5,4,6.6,8,3.2,8,3.9,999.9,78.1, ,74.1, ,2.27,G,999.9,10010
2011/8/7,33.7833333,115.7333333,40.3,bx,79,8,73,8,1003.6,8,999.2,4,6.4,8,2.9,8,3.9,999.9,86.7, ,74.3, ,0.01,G,999.9,0
2011/8/8,33.7833333,115.7333333,40.3,bx,82.6,8,73.5,8,1003.5,8,998.9,4,8.1,8,3.4,8,3.9,999.9,89.6, ,74.3, ,0,I,999.9,0
2011/8/9,33.7833333,115.7333333,40.3,bx,85.3,8,74.7,8,1004.5,8,999.9,4,9.6,8,3.6,8,7.8,999.9,91.6, ,77.2, ,0,I,999.9,0
2011/8/10,33.7833333,115.7333333,40.3,bx,81.5,8,74.6,8,1006,8,1.5,4,9.1,8,3.4,8,7.8,999.9,86.7, ,75.9,*,0.19,G,999.9,10000
2011/8/11,33.7833333,115.7333333,40.3,bx,80.6,8,73.8,8,1004.1,8,999.8,4,9.9,8,2.7,8,3.9,999.9,87.3, ,75.7,*,0.18,G,999.9,10000
2011/8/12,33.7833333,115.7333333,40.3,bx,83.8,8,74.5,8,1002.3,8,998,4,10.8,8,2.7,8,3.9,999.9,90.9, ,75.6, ,0,I,999.9,0
2011/8/13,33.7833333,115.7333333,40.3,bx,84.8,8,75.4,8,1001.4,8,997,4,11.3,8,3.4,8,5.8,999.9,92.5, ,78.6, ,0,G,999.9,10000
2011/8/14,33.7833333,115.7333333,40.3,bx,88,8,76.9,8,1001.8,8,997.5,4,11.3,8,4.9,8,5.8,999.9,95.2, ,79.9, ,0,G,999.9,0
2011/8/15,33.7833333,115.7333333,40.3,bx,88.1,8,76.6,8,1000.9,8,996.5,4,11.8,8,5.3,8,7.8,999.9,94.3, ,81, ,0,I,999.9,0
2011/8/16,33.7833333,115.7333333,40.3,bx,83.2,8,75.6,8,1002.6,8,997.7,4,10.5,8,4.9,8,11.7,999.9,91.9, ,76.6,*,0.02,G,999.9,10010
2011/8/17,33.7833333,115.7333333,40.3,bx,79.4,8,73.6,8,1005.8,8,1.1,4,5.2,8,2.9,8,5.8,999.9,83.1, ,76.3, ,0.12,G,999.9,10000
2011/8/18,33.7833333,115.7333333,40.3,bx,72.1,8,68.8,8,1008.9,8,4.2,4,4,8,5.1,8,7.8,999.9,78.8, ,67.8,*,0.04,G,999.9,10000
2011/8/19,33.7833333,115.7333333,40.3,bx,70.1,8,66.5,8,1011.5,8,6.8,4,7,8,3.4,8,5.8,999.9,72.5, ,67.8, ,0.01,G,999.9,10000
2011/8/20,33.7833333,115.7333333,40.3,bx,70.3,8,65.6,8,1012.9,8,8.2,4,8.2,8,3.2,8,5.8,999.9,73.2, ,68.4, ,0.02,G,999.9,10000
2011/8/21,33.7833333,115.7333333,40.3,bx,68.9,8,66,8,1010.8,8,6.3,4,7,8,2.7,8,3.9,999.9,71.6, ,66.6,*,0.81,G,999.9,10000
2011/8/22,33.7833333,115.7333333,40.3,bx,74,8,65.9,8,1010.9,8,6.3,4,7.7,8,2.4,8,3.9,999.9,81, ,66.4, ,0.8,G,999.9,0
2011/8/23,33.7833333,115.7333333,40.3,bx,73.2,8,65.3,8,1011.6,8,7,4,9.4,8,2.4,8,3.9,999.9,81.7, ,66,*,0,G,999.9,0
2011/8/24,33.7833333,115.7333333,40.3,bx,77.2,8,66.1,8,1011.5,8,7.1,4,10.3,8,2.7,8,5.8,999.9,87.1, ,65.8, ,0.11,G,999.9,0
2011/8/25,33.7833333,115.7333333,40.3,bx,77.3,8,65.8,8,1012.4,8,7.9,4,10.3,8,2.7,8,3.9,999.9,86, ,70, ,0,I,999.9,0
2011/8/26,33.7833333,115.7333333,40.3,bx,71.1,8,67.8,8,1012,8,7.8,4,8.2,8,3.2,8,3.9,999.9,73.4, ,69.8, ,0.26,G,999.9,10000
2011/8/27,33.7833333,115.7333333,40.3,bx,73.9,8,70.1,8,1009.7,8,5.2,4,8.1,8,3.4,8,3.9,999.9,79.5, ,70.5, ,0.41,G,999.9,10000
2011/8/28,33.7833333,115.7333333,40.3,bx,77.3,8,71.1,8,1008.9,8,4.5,4,7.1,8,2.9,8,5.8,999.9,85.6, ,72, ,0.1,G,999.9,0
2011/8/29,33.7833333,115.7333333,40.3,bx,79.9,8,71.1,8,1008.6,8,4.1,4,8.1,8,3.2,8,3.9,999.9,88.2, ,72.5, ,0,G,999.9,100000
2011/8/30,33.7833333,115.7333333,40.3,bx,79.1,8,70.1,8,1008.2,8,3.8,4,12.4,8,2.7,8,3.9,999.9,88.2, ,72.7, ,0,G,999.9,10000
2011/8/31,33.7833333,115.7333333,40.3,bx,81.4,8,68.6,8,1006.8,8,2.4,4,13.2,8,3.2,8,5.8,999.9,89.2, ,72.5, ,0,G,999.9,0
2011/9/1,33.7833333,115.7333333,40.3,bx,82,8,69.8,8,1007.5,8,3,4,12.2,8,3.2,8,5.8,999.9,90.1, ,73.2,*,0,I,999.9,0
2011/9/2,33.7833333,115.7333333,40.3,bx,77.1,8,69.2,8,1009.1,8,4.4,4,6.7,8,3.4,8,5.8,999.9,83.8, ,72, ,0,I,999.9,0
2011/9/3,33.7833333,115.7333333,40.3,bx,77.1,8,63,8,1011.5,8,6.9,4,9.6,8,3.4,8,5.8,999.9,85.3, ,69.1,*,0,I,999.9,0
2011/9/4,33.7833333,115.7333333,40.3,bx,72,8,66.3,8,1013.1,8,8.4,4,4.1,8,4.9,8,5.8,999.9,76.5, ,68.5,*,99.99, ,999.9,10000
2011/9/5,33.7833333,115.7333333,40.3,bx,70,8,65,8,1013.3,8,8.8,4,3.8,8,3.2,8,3.9,999.9,74.3, ,68.2, ,0.02,G,999.9,10000
2011/9/6,33.7833333,115.7333333,40.3,bx,69,8,63.9,8,1010.9,8,6.3,4,6.6,8,2.7,8,3.9,999.9,72.7, ,66.2,*,0.1,G,999.9,10000
2011/9/7,33.7833333,115.7333333,40.3,bx,63.5,8,59.8,8,1009.2,8,4.6,4,6.2,8,1.9,8,3.9,999.9,66.9, ,62.2,*,0.2,G,999.9,10000
2011/9/8,33.7833333,115.7333333,40.3,bx,66.3,8,61,8,1013.5,8,8.6,4,6.8,8,2.7,8,5.8,999.9,70, ,62.1, ,0.03,G,999.9,10000
2011/9/9,33.7833333,115.7333333,40.3,bx,68.4,8,63.1,8,1019.6,8,14.7,4,7.1,8,2.2,8,3.9,999.9,73.8, ,63.1, ,0,I,999.9,0
2011/9/10,33.7833333,115.7333333,40.3,bx,71,8,61.7,8,1019.2,8,14.7,4,9.4,8,3.9,8,5.8,999.9,81, ,62.8,*,0,G,999.9,10000
2011/9/11,33.7833333,115.7333333,40.3,bx,68.3,8,63.7,8,1017.1,8,12.7,4,4.8,8,2.9,8,3.9,999.9,74.3, ,62.1, ,0.34,G,999.9,10000
2011/9/12,33.7833333,115.7333333,40.3,bx,72,8,67,8,1013.8,8,9.2,4,5.7,8,3.4,8,5.8,999.9,76.8, ,67.6, ,0,G,999.9,10000
2011/9/13,33.7833333,115.7333333,40.3,bx,70.3,8,66.4,8,1011,8,6.6,4,5.4,8,3.4,8,5.8,999.9,75.2, ,67.3, ,0.02,G,999.9,110000
2011/9/14,33.7833333,115.7333333,40.3,bx,68,8,64.6,8,1009,8,4.3,4,5.5,8,3.2,8,3.9,999.9,71.2, ,66.6,*,0.08,G,999.9,110000
2011/9/15,33.7833333,115.7333333,40.3,bx,68.8,8,65.8,8,1009.5,8,5,4,7.5,8,2.9,8,3.9,999.9,71.1, ,66.4, ,0.02,G,999.9,10000
2011/9/16,33.7833333,115.7333333,40.3,bx,73.6,8,67.9,8,1008.9,8,4.4,4,7.8,8,2.4,8,3.9,999.9,78.3, ,67.8, ,0,G,999.9,10000
2011/9/17,33.7833333,115.7333333,40.3,bx,60.9,8,57.2,8,1016.1,8,10.8,4,8.2,8,6.1,8,7.8,999.9,72.5, ,58.8,*,0.26,G,999.9,10000
2011/9/18,33.7833333,115.7333333,40.3,bx,55.9,8,48.9,8,1023.9,8,18.8,4,9.6,8,5.6,8,9.7,999.9,60.8, ,49.3,*,0.23,G,999.9,10000
2011/9/19,33.7833333,115.7333333,40.3,bx,57.3,8,48.7,8,1022.7,8,18.2,4,11.7,8,2.7,8,3.9,999.9,66.7, ,49.1, ,0.07,G,999.9,10000
2011/9/20,33.7833333,115.7333333,40.3,bx,59,8,47.3,8,1019.6,8,15,4,12,8,2.2,8,3.9,999.9,71.2, ,50.4,*,0,G,999.9,0
2011/9/21,33.7833333,115.7333333,40.3,bx,63.3,8,46.6,8,1017.7,8,13.2,4,12.2,8,1.2,8,3.9,999.9,76.8, ,49.3, ,0,G,999.9,0
2011/9/22,33.7833333,115.7333333,40.3,bx,65.9,8,46.2,8,1017,8,12.4,4,12,8,1.7,8,3.9,999.9,80.6, ,54.7, ,0,I,999.9,0
2011/9/23,33.7833333,115.7333333,40.3,bx,67.5,8,47.8,8,1016.6,8,12.1,4,12.4,8,1.2,8,3.9,999.9,83.1, ,53.6, ,0,I,999.9,0
2011/9/24,33.7833333,115.7333333,40.3,bx,72.3,8,46.2,8,1017.5,8,12.8,4,11.3,8,2.7,8,3.9,999.9,83.3, ,55, ,0,I,999.9,0
2011/9/25,33.7833333,115.7333333,40.3,bx,70.9,8,48.1,8,1018.6,8,13.9,4,11.9,8,3.4,8,5.8,999.9,81.1, ,63, ,0,I,999.9,0
2011/9/26,33.7833333,115.7333333,40.3,bx,71.2,8,58.9,8,1017.1,8,12.7,4,10.5,8,3.4,8,5.8,999.9,78.6, ,61.3, ,0,I,999.9,0
2011/9/27,33.7833333,115.7333333,40.3,bx,69.1,8,63.6,8,1014.6,8,10.3,4,7.9,8,3.4,8,5.8,999.9,73.9, ,64.2,*,0.3,G,999.9,10000
2011/9/28,33.7833333,115.7333333,40.3,bx,61.8,8,59.1,8,1014.2,8,9.4,4,5.6,8,4.1,8,5.8,999.9,64.9, ,59.7,*,0.16,G,999.9,10000
2011/9/29,33.7833333,115.7333333,40.3,bx,63.6,8,59.6,8,1019.9,8,14.8,4,6.7,8,1.9,8,3.9,999.9,68.2, ,59.7, ,0,G,999.9,110000
2011/9/30,33.7833333,115.7333333,40.3,bx,66,8,55.5,8,1022.7,8,17.9,4,6.9,8,3.2,8,3.9,999.9,75.4, ,59.4, ,0,G,999.9,100000
2011/10/1,33.7833333,115.7333333,40.3,bx,66.1,8,53,8,1024.2,8,19.4,4,11.8,8,3.2,8,5.8,999.9,73.9, ,59.7, ,0,I,999.9,0
2011/10/2,33.7833333,115.7333333,40.3,bx,59,8,52.8,8,1028.8,8,23.9,4,7.5,8,3.2,8,7.8,999.9,69.3, ,54.5,*,0.02,G,999.9,0
2011/10/3,33.7833333,115.7333333,40.3,bx,61.3,8,43.8,8,1026.8,8,22.3,4,9.5,8,2.7,8,3.9,999.9,70.7, ,54.1, ,0,I,999.9,0
2011/10/4,33.7833333,115.7333333,40.3,bx,59.1,8,44.1,8,1022.1,8,17.7,4,10.3,8,2.2,8,3.9,999.9,65.8, ,53.8,*,0,I,999.9,0
2011/10/5,33.7833333,115.7333333,40.3,bx,64.4,8,50.1,8,1017.9,8,13.3,4,7.1,8,3.6,8,5.8,999.9,74.8, ,51.6, ,0,I,999.9,0
2011/10/6,33.7833333,115.7333333,40.3,bx,66.5,8,52.2,8,1018.6,8,13.8,4,7.1,8,1.5,8,1.9,999.9,82.8, ,56.7, ,0,I,999.9,0
2011/10/7,33.7833333,115.7333333,40.3,bx,70.2,8,48.3,8,1019,8,14.4,4,6.9,8,2.7,8,3.9,999.9,82, ,56.3, ,0,I,999.9,0
2011/10/8,33.7833333,115.7333333,40.3,bx,69.6,8,51,8,1018.3,8,14,4,6.4,8,3.6,8,3.9,999.9,80.4, ,59.4, ,0,I,999.9,0
2011/10/9,33.7833333,115.7333333,40.3,bx,71,8,56.1,8,1017.8,8,13,4,8.6,8,2.9,8,5.8,999.9,83.3, ,58.6, ,0,I,999.9,0
2011/10/10,33.7833333,115.7333333,40.3,bx,68.5,8,58.2,8,1021.9,8,17,4,7.6,8,3.4,8,3.9,999.9,77.4, ,61.9,*,0,G,999.9,0
2011/10/11,33.7833333,115.7333333,40.3,bx,67.1,8,57.2,8,1021.6,8,17.2,4,6.9,8,2.9,8,3.9,999.9,74.5, ,61,*,0.3,G,999.9,10000
2011/10/12,33.7833333,115.7333333,40.3,bx,57.5,8,53,8,1018.6,8,14.1,4,10,8,2.2,8,3.9,999.9,63.7, ,53.2,*,0.52,G,999.9,10000
2011/10/13,33.7833333,115.7333333,40.3,bx,59.9,8,55,8,1015.5,8,10.9,4,7.5,8,2.4,8,3.9,999.9,65.8, ,52.5, ,0.29,G,999.9,0
2011/10/14,33.7833333,115.7333333,40.3,bx,63.8,8,44.8,8,1015.3,8,10.5,4,13.4,8,3.4,8,5.8,999.9,75.6, ,52.5, ,0,G,999.9,0
2011/10/15,33.7833333,115.7333333,40.3,bx,61.4,8,39.4,8,1016.1,8,11.4,4,13.6,8,4.4,8,9.7,999.9,71.1, ,51.4,*,0,I,999.9,0
2011/10/16,33.7833333,115.7333333,40.3,bx,65.4,8,43,8,1016.9,8,12.3,4,12.6,8,2.9,8,3.9,999.9,79.2, ,51.3, ,0,I,999.9,0
2011/10/17,33.7833333,115.7333333,40.3,bx,65.9,8,47.2,8,1022.3,8,17.3,4,10.3,8,2.9,8,3.9,999.9,77.9, ,50.9, ,0,I,999.9,0
2011/10/18,33.7833333,115.7333333,40.3,bx,65.6,8,47.5,8,1024.1,8,19.6,4,10.1,8,4.4,8,5.8,999.9,76.3, ,56.3,*,0,I,999.9,0
2011/10/19,33.7833333,115.7333333,40.3,bx,63.9,8,45.1,8,1022.6,8,17.9,4,11.1,8,4.9,8,7.8,999.9,73.6, ,55.2, ,0,I,999.9,0
2011/10/20,33.7833333,115.7333333,40.3,bx,63.5,8,51.2,8,1020.2,8,15.5,4,11.3,8,3.2,8,5.8,999.9,70, ,57.2, ,0,I,999.9,0
2011/10/21,33.7833333,115.7333333,40.3,bx,64.2,8,55.7,8,1019.4,8,14.7,4,7.1,8,2.4,8,5.8,999.9,72.5, ,57.9,*,0,I,999.9,0
2011/10/22,33.7833333,115.7333333,40.3,bx,62.1,8,57.3,8,1017.5,8,13,4,4.7,8,2.9,8,3.9,999.9,66.7, ,55.8, ,0.19,G,999.9,110000
