DATE,LATITUDE,LONGITUDE,ELEVATION,NAME,TEMP,TEMP_ATTRIBUTES,DEWP,DEWP_ATTRIBUTES,SLP,SLP_ATTRIBUTES,STP,STP_ATTRIBUTES,VISIB,VISIB_ATTRIBUTES,WDSP,WDSP_ATTRIBUTES,MXSPD,GUST,MAX,MAX_ATTRIBUTES,MIN,MIN_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNDP,FRSHTT
2012/5/24,30.6166666,116.9666666,63.2,AQ,66.6,8,62.9,8,1010.8,8,8.3,4,2.8,8,2.7,8,5.8,999.9,70.9, ,64.6,*,0.42,G,999.9,10000
2012/5/25,30.6166666,116.9666666,63.2,AQ,71.1,8,64.8,8,1011.4,8,8.9,4,2.8,8,3.6,8,5.8,999.9,78.1, ,64.4, ,0.04,G,999.9,10000
2012/5/26,30.6166666,116.9666666,63.2,AQ,72.3,8,64.5,8,1010.7,8,8.2,4,3.3,8,2.7,8,3.9,999.9,79.5, ,67.1,*,0,A,999.9,0
2012/5/27,30.6166666,116.9666666,63.2,AQ,76.3,8,59.2,8,1010.8,8,8.5,4,5.2,8,2.9,8,3.9,999.9,83.3, ,67.1, ,0,I,999.9,0
2012/5/28,30.6166666,116.9666666,63.2,AQ,78.2,8,57.7,8,1011.8,8,9.4,4,5.1,8,4.1,8,5.8,999.9,86.4, ,69.1, ,0,I,999.9,0
2012/5/29,30.6166666,116.9666666,63.2,AQ,69,8,64.5,8,1010.8,8,8.4,4,3,8,3.4,8,5.8,999.9,77.7, ,65.3,*,3.97,G,999.9,10000
2012/5/30,30.6166666,116.9666666,63.2,AQ,71.3,8,64.7,8,1013.5,8,10.7,4,4.9,8,5.3,8,5.8,999.9,77.5, ,65.1, ,0.01,G,999.9,0
2012/5/31,30.6166666,116.9666666,63.2,AQ,72.7,8,61.9,8,1014,8,11.7,4,6.7,8,5.1,8,7.8,999.9,78.6, ,68.2, ,0,G,999.9,0
2012/6/1,30.6166666,116.9666666,63.2,AQ,69.5,8,63.7,8,1011.9,8,9.5,4,4.8,8,2.7,8,3.9,999.9,73.8, ,67.6,*,0.03,G,999.9,10000
2012/6/2,30.6166666,116.9666666,63.2,AQ,73.5,8,62.7,8,1010.1,8,7.8,4,5.7,8,4.1,8,5.8,999.9,79.7, ,67.3, ,0,I,999.9,0
2012/6/3,30.6166666,116.9666666,63.2,AQ,75.3,8,61.9,8,1007.4,8,5.1,4,5.9,8,3.2,8,5.8,999.9,79.9, ,68.2, ,0.01,G,999.9,10000
2012/6/4,30.6166666,116.9666666,63.2,AQ,73.4,8,68.2,8,1006.3,8,3.9,4,3.2,8,1.5,8,3.9,999.9,77, ,70, ,0.03,G,999.9,10000
2012/6/5,30.6166666,116.9666666,63.2,AQ,76.3,8,69.3,8,1004.9,8,2.7,4,5.3,8,2.9,8,3.9,999.9,80.6, ,71.4, ,0,G,999.9,10000
2012/6/6,30.6166666,116.9666666,63.2,AQ,73.8,8,71.2,8,1002.6,8,0.3,4,5.5,8,2.7,8,3.9,999.9,75.9, ,71.6, ,0.63,G,999.9,10000
2012/6/7,30.6166666,116.9666666,63.2,AQ,78.4,8,71.6,8,1002.7,8,0.2,4,4.5,8,4.4,8,5.8,999.9,84, ,73.2, ,0.2,G,999.9,0
2012/6/8,30.6166666,116.9666666,63.2,AQ,82,8,73.5,8,1002.3,8,0,4,3.3,8,4.6,8,7.8,999.9,88.3, ,75.2, ,0,G,999.9,0
2012/6/9,30.6166666,116.9666666,63.2,AQ,81.9,8,74,8,999.9,8,997.8,4,5.4,8,4.4,8,5.8,999.9,89.2, ,77,*,0,I,999.9,0
2012/6/10,30.6166666,116.9666666,63.2,AQ,80.8,8,74.8,8,998,8,995.6,4,4,8,2.7,8,3.9,999.9,86.7, ,76.8, ,0,G,999.9,10000
2012/6/11,30.6166666,116.9666666,63.2,AQ,81.8,8,71.1,8,999,8,996.4,4,2.2,8,4.1,8,5.8,999.9,88.3, ,77.4,*,0,G,999.9,0
2012/6/12,30.6166666,116.9666666,63.2,AQ,83.1,8,65.8,8,1000.3,8,997.8,4,3.3,7,3.2,8,3.9,999.9,93, ,76.6, ,0,I,999.9,0
2012/6/13,30.6166666,116.9666666,63.2,AQ,83.9,8,70.3,8,1001.7,8,999.2,4,3.3,8,3.2,8,5.8,999.9,94.3, ,75.6,*,0,I,999.9,0
2012/6/14,30.6166666,116.9666666,63.2,AQ,85.7,8,63.3,8,1002.2,8,999.7,4,5.5,8,3.2,8,5.8,999.9,93.2, ,75.4, ,0,I,999.9,0
2012/6/15,30.6166666,116.9666666,63.2,AQ,83.3,8,66,8,1004.1,8,1.5,4,3.9,8,5.1,8,7.8,999.9,88.7, ,78.3, ,0,I,999.9,0
2012/6/16,30.6166666,116.9666666,63.2,AQ,81,8,69,8,1006.4,8,4.1,4,3.6,8,4.9,8,7.8,999.9,87.6, ,75.9,*,0,I,999.9,0
2012/6/17,30.6166666,116.9666666,63.2,AQ,76.5,8,68.7,8,1005.9,8,3.8,4,4.2,8,3.6,8,5.8,999.9,81, ,75,*,0,I,999.9,0
2012/6/18,30.6166666,116.9666666,63.2,AQ,80.2,8,70.7,8,1001.4,8,999.2,4,5.4,8,4.6,8,7.8,999.9,86, ,74.7, ,0,I,999.9,0
2012/6/19,30.6166666,116.9666666,63.2,AQ,78.6,8,66.8,8,1000.4,8,998,4,4.6,8,6.3,8,9.7,999.9,85.1, ,73,*,0,I,999.9,0
2012/6/20,30.6166666,116.9666666,63.2,AQ,81,8,64.9,8,1001.6,8,999,4,6.1,8,5.1,8,7.8,999.9,88.2, ,72.9, ,0,I,999.9,0
2012/6/21,30.6166666,116.9666666,63.2,AQ,83.8,8,65.3,8,1004.1,8,1.7,4,6.1,8,3.2,8,3.9,999.9,91.6, ,73.9, ,0,I,999.9,0
2012/6/22,30.6166666,116.9666666,63.2,AQ,78,8,66.3,8,1003.7,8,1.5,4,10.4,8,3.6,8,9.7,999.9,83.1, ,72.5,*,0,I,999.9,0
2012/6/23,30.6166666,116.9666666,63.2,AQ,78.9,8,67.8,8,1002.1,8,999.7,4,7.4,8,3.2,8,3.9,999.9,83.5, ,72.5, ,0,I,999.9,0
2012/6/24,30.6166666,116.9666666,63.2,AQ,82.7,8,67.9,8,1001.8,8,999.4,4,9.8,8,4.9,8,5.8,999.9,90.3, ,73.8, ,0,I,999.9,0
2012/6/25,30.6166666,116.9666666,63.2,AQ,81.3,8,74.1,8,1002,8,999.6,4,9.8,8,2.9,8,5.8,999.9,88.2, ,76.8,*,0.64,G,999.9,10000
2012/6/26,30.6166666,116.9666666,63.2,AQ,76.5,8,74.7,8,1002.7,8,0.2,4,5,8,3.9,8,5.8,999.9,78.6, ,75, ,2.6,G,999.9,10000
2012/6/27,30.6166666,116.9666666,63.2,AQ,78,8,75.4,8,1005,8,2.5,4,7.7,7,2.4,8,3.9,999.9,81, ,75, ,0.85,G,999.9,10000
2012/6/28,30.6166666,116.9666666,63.2,AQ,81.9,8,76.8,8,1005.2,8,3,4,7.1,8,2.7,8,3.9,999.9,88.3, ,76.6, ,0,G,999.9,0
2012/6/29,30.6166666,116.9666666,63.2,AQ,86.7,8,78.2,8,1003,8,0.6,4,7.5,8,3.4,8,5.8,999.9,92.8, ,78.3, ,0,G,999.9,0
2012/6/30,30.6166666,116.9666666,63.2,AQ,88.1,8,75.3,8,1005,8,2.6,4,10.1,8,3.6,8,7.8,999.9,95.5, ,81.7, ,0,I,999.9,0
2012/7/1,30.6166666,116.9666666,63.2,AQ,86.2,8,74.8,8,1006.1,8,3.8,4,13.5,8,5.1,8,9.7,999.9,92.8, ,81.3,*,0,I,999.9,0
2012/7/2,30.6166666,116.9666666,63.2,AQ,88.2,8,72.4,8,1002.7,8,0.6,4,13.9,8,5.8,8,9.7,999.9,95.2, ,81.1, ,0,I,999.9,0
2012/7/3,30.6166666,116.9666666,63.2,AQ,88.3,8,73.1,8,1001,8,998.6,4,11.3,8,5.8,8,9.7,999.9,96.3, ,82.6, ,0.03,G,999.9,10000
2012/7/4,30.6166666,116.9666666,63.2,AQ,90.2,8,69.3,8,1001.3,8,998.9,4,11.7,8,6.1,8,9.7,999.9,97, ,82.9, ,0,I,999.9,0
2012/7/5,30.6166666,116.9666666,63.2,AQ,90.3,8,69.8,8,1002.8,8,0.3,4,14.1,8,6.6,8,9.7,999.9,97.3, ,84.7, ,0,I,999.9,0
2012/7/6,30.6166666,116.9666666,63.2,AQ,89.8,8,70.7,8,1002.9,8,0.6,4,16.2,8,5.6,8,9.7,999.9,95.9, ,84.9, ,0,I,999.9,0
2012/7/7,30.6166666,116.9666666,63.2,AQ,88.8,8,71.1,8,1002,8,999.7,4,15.6,8,5.3,8,9.7,999.9,95.2, ,84.6, ,0,I,999.9,0
2012/7/8,30.6166666,116.9666666,63.2,AQ,88.9,8,70.3,8,1002.4,8,999.9,4,15.5,8,6.3,8,9.7,999.9,94.5, ,84.2,*,0,I,999.9,0
2012/7/9,30.6166666,116.9666666,63.2,AQ,90.5,8,70.6,8,1001.7,8,999.4,4,11,8,6.8,8,11.7,999.9,98.2, ,83.8, ,0,I,999.9,0
2012/7/10,30.6166666,116.9666666,63.2,AQ,91.3,8,71.4,8,999.3,8,997.1,4,9.9,8,7.8,8,9.7,999.9,98.2, ,84.7, ,0,I,999.9,10
2012/7/11,30.6166666,116.9666666,63.2,AQ,88.8,8,74.7,8,999.7,8,997.3,4,8,8,5.3,8,13.6,999.9,95, ,84.7, ,0.05,G,999.9,10000
2012/7/12,30.6166666,116.9666666,63.2,AQ,87,8,73.6,8,1000.3,8,997.7,4,7.1,8,4.9,8,7.8,999.9,92.7, ,78.1,*,0.34,G,999.9,10000
2012/7/13,30.6166666,116.9666666,63.2,AQ,78.8,8,75.8,8,1000.3,8,997.9,4,5,8,3.2,8,7.8,999.9,84.6, ,76.1,*,1.97,G,999.9,10010
2012/7/14,30.6166666,116.9666666,63.2,AQ,74.8,8,72.5,8,1001.6,8,998.9,4,3.3,8,2.9,8,5.8,999.9,79.3, ,72.9,*,4.82,G,999.9,10010
2012/7/15,30.6166666,116.9666666,63.2,AQ,79.5,8,71.9,8,1005.3,8,2.7,4,3.7,8,3.4,8,5.8,999.9,85.1, ,72.7, ,4.81,G,999.9,0
2012/7/16,30.6166666,116.9666666,63.2,AQ,81.7,8,72.3,8,1006.2,8,4,4,4.9,8,3.4,8,5.8,999.9,88.9, ,75, ,0.03,G,999.9,10000
2012/7/17,30.6166666,116.9666666,63.2,AQ,77.6,8,74.1,8,1006.3,8,4,4,3.1,8,2.7,8,5.8,999.9,87.1, ,74.5,*,5.33,G,999.9,10010
2012/7/18,30.6166666,116.9666666,63.2,AQ,81.3,8,71.8,8,1006.6,8,4.2,4,3.3,8,3.2,8,5.8,999.9,88.5, ,74.1, ,5.32,G,999.9,0
2012/7/19,30.6166666,116.9666666,63.2,AQ,84.3,8,71.2,8,1006.7,8,4.4,4,5,8,1.7,8,1.9,999.9,91, ,76.1, ,0,G,999.9,0
2012/7/20,30.6166666,116.9666666,63.2,AQ,86.6,8,75.2,8,1005.5,8,3.4,4,7.5,8,3.2,8,5.8,999.9,93.2, ,79.7, ,0,I,999.9,0
2012/7/21,30.6166666,116.9666666,63.2,AQ,87.8,8,75.1,8,1003,8,0.7,4,9.3,8,3.4,8,7.8,999.9,95.4, ,81.1, ,0,I,999.9,0
2012/7/22,30.6166666,116.9666666,63.2,AQ,90.4,8,76.5,8,1001.6,8,999.1,4,9.7,8,2.7,8,5.8,999.9,97.2, ,81, ,0,I,999.9,0
2012/7/23,30.6166666,116.9666666,63.2,AQ,91.5,8,70.5,8,1002.9,8,0.5,4,12.1,8,3.6,8,5.8,999.9,98.1, ,84.9, ,0,I,999.9,0
2012/7/24,30.6166666,116.9666666,63.2,AQ,91.4,8,69.3,8,1006.2,8,3.6,4,11.2,8,3.4,8,5.8,999.9,97.7, ,84.4, ,0,I,999.9,0
2012/7/25,30.6166666,116.9666666,63.2,AQ,91.3,8,69.2,8,1007.3,8,5,4,13.1,8,2.7,8,3.9,999.9,97.7, ,84.2, ,0,I,999.9,0
2012/7/26,30.6166666,116.9666666,63.2,AQ,88.9,8,71.2,8,1005.9,8,3.6,4,12.4,8,4.1,8,7.8,999.9,94.6, ,83.7,*,0,G,999.9,0
2012/7/27,30.6166666,116.9666666,63.2,AQ,85.7,8,75.2,8,1004.8,8,2.4,4,10.7,8,2.9,8,5.8,999.9,95.7, ,81.7,*,0.01,G,999.9,10010
2012/7/28,30.6166666,116.9666666,63.2,AQ,89.5,8,74,8,1005.2,8,2.8,4,13.2,8,4.4,8,9.7,999.9,95, ,81.1, ,0,I,999.9,0
2012/7/29,30.6166666,116.9666666,63.2,AQ,90.6,8,73.7,8,1002.8,8,0.6,4,13.6,8,4.6,8,7.8,999.9,96.3, ,83.5, ,0,I,999.9,0
2012/7/30,30.6166666,116.9666666,63.2,AQ,91.5,8,73.4,8,1001,8,998.8,4,10.1,8,2.4,8,3.9,999.9,98.6, ,84.4, ,0,I,999.9,0
2012/7/31,30.6166666,116.9666666,63.2,AQ,90.9,8,68.6,8,1000.5,8,998.2,4,12.2,8,4.4,8,5.8,999.9,98.6, ,82.4,*,0,I,999.9,0
2012/8/1,30.6166666,116.9666666,63.2,AQ,87.6,8,68,8,1001.8,8,999.3,4,11,8,7.3,8,9.7,999.9,95.2, ,80.8,*,0,I,999.9,0
2012/8/2,30.6166666,116.9666666,63.2,AQ,85.8,8,71.2,8,1001,8,998.7,4,8,8,5.6,8,7.8,999.9,92.3, ,79.9, ,0,I,999.9,0
2012/8/3,30.6166666,116.9666666,63.2,AQ,82.8,8,76.5,8,998.1,8,996,4,8.7,8,8,8,11.7,999.9,88, ,81,*,0.1,G,999.9,10010
2012/8/4,30.6166666,116.9666666,63.2,AQ,85.8,8,75.8,8,1000.2,8,997.5,4,8.5,8,5.8,8,7.8,999.9,93.9, ,80.6, ,0,I,999.9,0
2012/8/5,30.6166666,116.9666666,63.2,AQ,87.2,8,74.1,8,1004.1,8,1.6,4,9.5,8,6.1,8,9.7,999.9,94.1, ,80.4, ,0,I,999.9,0
2012/8/6,30.6166666,116.9666666,63.2,AQ,86.1,8,69.2,8,1005.4,8,3.2,4,9.9,8,6.6,8,9.7,999.9,93, ,80.2, ,0,I,999.9,0
2012/8/7,30.6166666,116.9666666,63.2,AQ,85.3,8,70.2,8,1003.7,8,1.7,4,8.9,8,6.6,8,9.7,999.9,91.4, ,80.4, ,0.03,G,999.9,10000
2012/8/8,30.6166666,116.9666666,63.2,AQ,79.9,8,74.7,8,996.8,8,994.9,4,6.2,8,8.3,8,13.6,999.9,84.7, ,76.1,*,1.87,G,999.9,10000
2012/8/9,30.6166666,116.9666666,63.2,AQ,77.2,8,75.5,8,994,8,991.5,4,4.6,8,5.1,8,5.8,999.9,78.1, ,75.2, ,1.7,G,999.9,10000
2012/8/10,30.6166666,116.9666666,63.2,AQ,76.4,8,75,8,996.5,8,993.8,4,3.5,8,4.9,8,7.8,999.9,77.9, ,75.2,*,1.95,G,999.9,10000
2012/8/11,30.6166666,116.9666666,63.2,AQ,78.5,8,75.7,8,1000.7,8,998.2,4,7,8,2.9,8,3.9,999.9,82.6, ,75.2, ,0.02,G,999.9,10000
2012/8/12,30.6166666,116.9666666,63.2,AQ,83.6,8,77.1,8,1001.2,8,998.7,4,5.1,8,3.2,8,7.8,999.9,91, ,77.4, ,0,I,999.9,0
2012/8/13,30.6166666,116.9666666,63.2,AQ,85.2,8,77.5,8,1003.1,8,0.5,4,5.1,8,3.4,8,5.8,999.9,92.1, ,79.2, ,0,I,999.9,0
2012/8/14,30.6166666,116.9666666,63.2,AQ,85.5,8,78.5,8,1004.5,8,2,4,5.8,8,2.9,8,5.8,999.9,94.3, ,80.2, ,0.05,G,999.9,10
2012/8/15,30.6166666,116.9666666,63.2,AQ,84.3,8,77.7,8,1006.7,8,4.1,4,4.3,8,5.6,8,9.7,999.9,91, ,79.9,*,0,I,999.9,0
2012/8/16,30.6166666,116.9666666,63.2,AQ,83.8,8,77.9,8,1007.6,8,5.2,4,2.9,8,5.6,8,7.8,999.9,87.8, ,79.7, ,0,I,999.9,0
2012/8/17,30.6166666,116.9666666,63.2,AQ,86.4,8,77.9,8,1007.3,8,4.8,4,5.1,8,2.2,8,3.9,999.9,94.8, ,81.9, ,0,I,999.9,10
2012/8/18,30.6166666,116.9666666,63.2,AQ,89.2,8,79.1,8,1007.3,8,4.8,4,9.6,8,4.1,8,7.8,999.9,96.1, ,81.9, ,0,I,999.9,0
2012/8/19,30.6166666,116.9666666,63.2,AQ,85.1,8,77.5,8,1006.5,8,4,4,8.3,8,3.6,8,5.8,999.9,94.3, ,80.2,*,0.03,G,999.9,10
2012/8/20,30.6166666,116.9666666,63.2,AQ,84.9,8,75.2,8,1005,8,2.7,4,8.9,8,2.9,8,5.8,999.9,94.1, ,80.1,*,0.01,G,999.9,10010
2012/8/21,30.6166666,116.9666666,63.2,AQ,79.9,8,72.7,8,1008.4,8,5.4,4,11.1,8,6.3,8,9.7,999.9,92.8, ,72,*,0.01,G,999.9,10000
2012/8/22,30.6166666,116.9666666,63.2,AQ,71.9,8,65.8,8,1013.2,8,10.7,4,8.4,8,7.5,8,9.7,999.9,75.2, ,69.8,*,0.02,G,999.9,10000
2012/8/23,30.6166666,116.9666666,63.2,AQ,74.2,8,63.8,8,1012.8,8,10.4,4,13.5,8,6.1,8,7.8,999.9,79.5, ,69.3, ,0.01,G,999.9,0
2012/8/24,30.6166666,116.9666666,63.2,AQ,77.8,8,66.4,8,1011.5,8,9.2,4,11.3,8,5.3,8,7.8,999.9,82.4, ,72.7, ,0,G,999.9,0
2012/8/25,30.6166666,116.9666666,63.2,AQ,80.2,8,74,8,1009.7,8,7.5,4,5.8,8,4.4,8,5.8,999.9,86.2, ,75.6, ,0,I,999.9,0
2012/8/26,30.6166666,116.9666666,63.2,AQ,83,8,70.7,8,1006.1,8,3.9,4,8,8,5.1,8,7.8,999.9,89.2, ,75.6, ,0,I,999.9,0
2012/8/27,30.6166666,116.9666666,63.2,AQ,80.7,8,72.2,8,1004.5,8,2.2,4,9.3,8,4.1,8,5.8,999.9,88.3, ,76.5,*,0.02,G,999.9,10000
2012/8/28,30.6166666,116.9666666,63.2,AQ,80,8,72.6,8,1005.8,8,3.2,4,7.7,8,3.2,8,5.8,999.9,88.9, ,75.2,*,0,I,999.9,0
2012/8/29,30.6166666,116.9666666,63.2,AQ,83.7,8,71.6,8,1007.6,8,5.1,4,5.9,8,2.7,8,5.8,999.9,91.8, ,74.8, ,0,I,999.9,0
2012/8/30,30.6166666,116.9666666,63.2,AQ,85.4,8,71.2,8,1008.6,8,6.2,4,5.4,8,3.6,8,5.8,999.9,93.2, ,77, ,0,I,999.9,0
2012/8/31,30.6166666,116.9666666,63.2,AQ,85.2,8,74.4,8,1008.9,8,6.5,4,4.3,8,4.6,8,5.8,999.9,92.8, ,79.3, ,0,I,999.9,0
2012/9/1,30.6166666,116.9666666,63.2,AQ,85.2,8,73.2,8,1008.6,8,6.1,4,6.4,8,3.6,8,5.8,999.9,94.1, ,78.6, ,0,I,999.9,0
2012/9/2,30.6166666,116.9666666,63.2,AQ,79.4,8,73.6,8,1008.5,8,6,4,5.9,8,4.6,8,7.8,999.9,91.8, ,71.2,*,0.25,G,999.9,10010
2012/9/3,30.6166666,116.9666666,63.2,AQ,72.7,8,66.9,8,1012.2,8,9.3,4,8.9,8,3.4,8,5.8,999.9,74.3, ,70.9, ,0.07,G,999.9,10000
2012/9/4,30.6166666,116.9666666,63.2,AQ,74.1,8,61.7,8,1016.8,8,14,4,9.5,8,5.3,8,7.8,999.9,78.3, ,69.3,*,0.01,G,999.9,0
2012/9/5,30.6166666,116.9666666,63.2,AQ,76.2,8,62.1,8,1017.7,8,15.3,4,7.5,8,5.3,8,9.7,999.9,83.1, ,69.3, ,0,G,999.9,0
2012/9/6,30.6166666,116.9666666,63.2,AQ,79.1,8,69.6,8,1015.2,8,13,4,5,8,2.4,8,3.9,999.9,86.5, ,71.4, ,0,I,999.9,0
2012/9/7,30.6166666,116.9666666,63.2,AQ,81.9,8,70.2,8,1013.1,8,10.8,4,6.6,8,4.1,8,5.8,999.9,89.2, ,75.7, ,0,G,999.9,10000
2012/9/8,30.6166666,116.9666666,63.2,AQ,77,8,72.2,8,1011.2,8,9,4,4.9,8,4.4,8,5.8,999.9,85.3, ,70.3,*,1.12,G,999.9,10010
2012/9/9,30.6166666,116.9666666,63.2,AQ,70.7,8,68,8,1013.7,8,11,4,6.6,8,4.4,8,5.8,999.9,73.6, ,68.5, ,2.58,G,999.9,10010
2012/9/10,30.6166666,116.9666666,63.2,AQ,74.7,8,69.9,8,1013.1,8,10.8,4,4.4,8,4.1,8,5.8,999.9,80.4, ,69.6, ,0,G,999.9,10000
2012/9/11,30.6166666,116.9666666,63.2,AQ,80.4,8,74,8,1009.8,8,7.5,4,5,8,2.4,8,5.8,999.9,86.7, ,71.8, ,0,G,999.9,0
2012/9/12,30.6166666,116.9666666,63.2,AQ,71.8,8,68.2,8,1012,8,9.3,4,6.7,8,5.1,8,5.8,999.9,78.8, ,66.4,*,0.64,G,999.9,10010
2012/9/13,30.6166666,116.9666666,63.2,AQ,65.1,8,60.6,8,1017.1,8,14.5,4,7.2,8,2.9,8,3.9,999.9,69.3, ,62.2,*,0.04,G,999.9,10000
2012/9/14,30.6166666,116.9666666,63.2,AQ,67.7,8,54.5,8,1018.3,8,15.8,4,8.8,8,2.7,8,3.9,999.9,75.6, ,60.6,*,0.02,G,999.9,0
2012/9/15,30.6166666,116.9666666,63.2,AQ,70.8,8,52.3,8,1018.1,8,15.7,4,11.6,8,5.1,8,7.8,999.9,77.9, ,60.1, ,0,G,999.9,0
2012/9/16,30.6166666,116.9666666,63.2,AQ,71.9,8,54.3,8,1016.7,8,14.4,4,9.7,8,4.6,8,7.8,999.9,78.8, ,64.9, ,0,I,999.9,0
2012/9/17,30.6166666,116.9666666,63.2,AQ,71.2,8,56.1,8,1013.9,8,11.6,4,7.8,8,2.2,8,5.8,999.9,77.9, ,64.6,*,0,G,999.9,10000
2012/9/18,30.6166666,116.9666666,63.2,AQ,71.3,8,60.7,8,1012.4,8,9.8,4,4.3,8,2.2,8,3.9,999.9,78.8, ,64.4, ,0,G,999.9,0
2012/9/19,30.6166666,116.9666666,63.2,AQ,74.1,8,59.3,8,1012.8,8,10.4,4,4.5,8,2.2,8,3.9,999.9,84, ,64.2, ,0,I,999.9,0
2012/9/20,30.6166666,116.9666666,63.2,AQ,76,8,58.8,8,1013.5,8,11.2,4,4.7,8,2.7,8,5.8,999.9,86, ,66.4, ,0,I,999.9,0
2012/9/21,30.6166666,116.9666666,63.2,AQ,69,8,66.5,8,1011.7,8,9.5,4,2.6,8,3.4,8,5.8,999.9,73.4, ,66.9,*,0.42,G,999.9,10000
2012/9/22,30.6166666,116.9666666,63.2,AQ,70.8,8,67.3,8,1011.2,8,8.7,4,2.8,8,3.6,8,3.9,999.9,76.1, ,66.9, ,0.01,G,999.9,0
2012/9/23,30.6166666,116.9666666,63.2,AQ,72.5,8,65.4,8,1012,8,9.5,4,5.7,8,3.9,8,5.8,999.9,75.2, ,68.4, ,0,G,999.9,0
2012/9/24,30.6166666,116.9666666,63.2,AQ,75,8,56,8,1013.4,8,10.9,4,7.4,8,6.1,8,7.8,999.9,83.3, ,68.9,*,0,G,999.9,0
2012/9/25,30.6166666,116.9666666,63.2,AQ,75.3,8,56.8,8,1015.1,8,12.7,4,8.8,7,4.9,8,7.8,999.9,83.1, ,68.5, ,0,I,999.9,0
2012/9/26,30.6166666,116.9666666,63.2,AQ,76,8,60.6,8,1016.2,8,13.7,4,7.6,8,5.1,8,7.8,999.9,82.2, ,68.2, ,0,I,999.9,0
2012/9/27,30.6166666,116.9666666,63.2,AQ,76.5,8,65.5,8,1016,8,13.7,4,6.5,8,4.9,8,7.8,999.9,82.6, ,70.9, ,0,I,999.9,0
2012/9/28,30.6166666,116.9666666,63.2,AQ,70.1,8,44.8,8,1018.5,8,15.7,4,10.3,8,6.8,8,11.7,999.9,77.4, ,62.2,*,0,I,999.9,0
2012/9/29,30.6166666,116.9666666,63.2,AQ,67,8,38.3,8,1019.2,8,16.6,4,10.8,8,3.9,8,9.7,999.9,74.8, ,59.7,*,0,I,999.9,0
2012/9/30,30.6166666,116.9666666,63.2,AQ,66,8,42,8,1019,8,16.6,4,8.7,8,3.4,8,7.8,999.9,75.9, ,56.7,*,0,I,999.9,0
2012/10/1,30.6166666,116.9666666,63.2,AQ,66.5,8,43.9,8,1018.6,8,16.2,4,8.4,8,2.7,8,3.9,999.9,76.6, ,55.9, ,0,I,999.9,0
2012/10/2,30.6166666,116.9666666,63.2,AQ,70.2,8,45.1,8,1016.3,8,14,4,8.3,8,2.7,8,5.8,999.9,79, ,56.3, ,0,I,999.9,0
2012/10/3,30.6166666,116.9666666,63.2,AQ,70.2,8,47.8,8,1013.2,8,10.6,4,6.6,8,3.2,8,3.9,999.9,80.1, ,61,*,0,I,999.9,0
2012/10/4,30.6166666,116.9666666,63.2,AQ,71.9,8,48.5,8,1015.1,8,12.5,4,7.5,8,4.9,8,5.8,999.9,79, ,61, ,0,I,999.9,0
2012/10/5,30.6166666,116.9666666,63.2,AQ,66.7,8,54.6,8,1019.1,8,16.3,4,4.6,8,2.4,8,3.9,999.9,72, ,62.2,*,0.06,G,999.9,10000
2012/10/6,30.6166666,116.9666666,63.2,AQ,70.2,8,52.9,8,1021.9,8,19.4,4,5.7,8,4.1,8,5.8,999.9,75.9, ,61, ,0,I,999.9,0
2012/10/7,30.6166666,116.9666666,63.2,AQ,71.5,8,52.5,8,1020.4,8,17.9,4,6.3,8,5.6,8,7.8,999.9,78.1, ,66, ,0,G,999.9,10000
2012/10/8,30.6166666,116.9666666,63.2,AQ,70.9,8,49.3,8,1018.4,8,16,4,8.8,8,3.6,8,7.8,999.9,78.3, ,65.8,*,0,G,999.9,0
2012/10/9,30.6166666,116.9666666,63.2,AQ,70.2,8,50.1,8,1017.4,8,14.7,4,7.6,8,3.2,8,5.8,999.9,78.8, ,63.3,*,0,I,999.9,0
2012/10/10,30.6166666,116.9666666,63.2,AQ,69.9,8,48.1,8,1019.1,8,16.6,4,5.3,8,3.6,8,5.8,999.9,77.7, ,62.6,*,0,I,999.9,0
2012/10/11,30.6166666,116.9666666,63.2,AQ,69.7,8,43.7,8,1018.6,8,16.2,4,8.4,8,5.1,8,7.8,999.9,76.5, ,61.3, ,0,I,999.9,0
2012/10/12,30.6166666,116.9666666,63.2,AQ,70.6,8,47.5,8,1015.9,8,13.5,4,9,8,4.4,8,5.8,999.9,78.3, ,64.9, ,0,G,999.9,0
2012/10/13,30.6166666,116.9666666,63.2,AQ,66.2,8,56.3,8,1015.9,8,13.2,4,6.1,8,2.9,8,3.9,999.9,69.6, ,64.2,*,0.02,G,999.9,10000
2012/10/14,30.6166666,116.9666666,63.2,AQ,69.8,8,59.3,8,1017.1,8,14.4,4,6.2,8,3.6,8,3.9,999.9,73.6, ,63.5, ,0,A,999.9,0
2012/10/15,30.6166666,116.9666666,63.2,AQ,71.2,8,54.6,8,1016.8,8,14.4,4,7.1,8,2.9,8,5.8,999.9,76.6, ,65.3, ,0,I,999.9,0
2012/10/16,30.6166666,116.9666666,63.2,AQ,64.8,8,58.6,8,1019.3,8,16.4,4,3.8,8,4.6,8,5.8,999.9,68.4, ,59.7,*,0.43,G,999.9,10000
2012/10/17,30.6166666,116.9666666,63.2,AQ,60.2,8,39.2,8,1023.2,8,20.9,4,8.1,8,4.1,8,7.8,999.9,68.7, ,51.6,*,0,I,999.9,0
