id,product_id,business_code,scene,create_time,update_time,create_by,update_by,tenant_id,status
1778716965086998529,1704434485344534529,12040214,dynamic-refrigerator,1712914146097,1712914146097,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778717249641164801,1704434533889409026,12040213,dynamic-refrigerator,1712914213940,1712914213940,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778723775899746306,1704434774193668098,12036612,dynamic-refrigerator,1712915769922,1712915769922,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778701843178237954,1704434824617590785,12035958,dynamic-refrigerator,1712910540753,1759942223343,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778724989843320834,1704435260980396033,12037443,dynamic-refrigerator,1712916059348,1712916059348,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778673367086428161,1704435450999144450,8587,dynamic-refrigerator,1712903751523,1712903751523,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778687505967726594,1704829102351122433,12018640,dynamic-refrigerator,1712907122496,1712907122496,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778608475064545281,1705175144565243905,12040083,dynamic-refrigerator,1712888280060,1712888280060,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778608678777696257,1705456059055476738,12037797,dynamic-refrigerator,1712888328629,1712888328629,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778735242574675969,1705456886184808450,12037503,dynamic-refrigerator,1712918503790,1712918503790,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774754126142201858,1705456983534604289,12038472,dynamic-refrigerator,1711969331667,1711969331667,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1861355647091003394,1705457854066593794,2303281245032820001,dynamic-refrigerator,1732616743239,1732616743239,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778716292976197633,1705458224897593345,12016302,dynamic-refrigerator,1712913985854,1712913985854,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1936081265143386114,1705458872288415746,651,dynamic-refrigerator,1750432718918,1750432718918,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778655630220574722,1705459107328823297,12039835,dynamic-refrigerator,1712899522726,1712899522726,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778746404585062402,1705459515828867074,10005767,dynamic-refrigerator,1712921165020,1712921165020,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778632492967510017,1705459789838553090,12000603,dynamic-refrigerator,1712894006375,1712894006375,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778662923209261058,1706140393907294209,12028778,dynamic-refrigerator,1712901261510,1712901261510,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778706968612073473,1706141618925080577,12040206,dynamic-refrigerator,1712911762752,1756713251349,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774745655278125057,1706141760336039938,12036358,dynamic-refrigerator,1711967312055,1711967312055,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778678377465032705,1706141904032894978,12041446,dynamic-refrigerator,1712904946091,1712904946091,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1784893880505716737,1706142900633079810,12007673,dynamic-refrigerator,1714386837495,1714386837495,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778609308488024066,1706143002852462593,12030682,dynamic-refrigerator,1712888478764,1712888478764,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1976851686275608577,1706143048549404674,12056893,dynamic-refrigerator,1760153144794,1760153144794,1,1,557f54e2-0305-4eac-8373-051d538100bd,1
1778688527807791105,1706143474170597377,12022873,dynamic-refrigerator,1712907366122,1712907366122,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778746593495265281,1706143569335160834,12039977,dynamic-refrigerator,1712921210060,1712921210060,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778667559423881217,1706143662998163457,12033279,dynamic-refrigerator,1712902366869,1754985476642,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778745892589318146,1706143805407367169,12039983,dynamic-refrigerator,1712921042950,1712921042950,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1932005682140409858,1706143899917619201,12051601,dynamic-refrigerator,1749461024209,1749461024209,1,1,557f54e2-0305-4eac-8373-051d538100bd,1
1778741954579513345,1706143992892755969,12040232,dynamic-refrigerator,1712920104057,1712920104057,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1921916017229242370,1706144087101018113,12050142,dynamic-refrigerator,1747055460637,1747055460637,1,1,557f54e2-0305-4eac-8373-051d538100bd,1
1861368098525675521,1706144320862162946,2110271209373570001,dynamic-refrigerator,1732619711892,1732619711892,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778676799681114114,1706144416819449857,14842,dynamic-refrigerator,1712904569918,1712904569918,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778658256500801538,1706144508611792898,10004889,dynamic-refrigerator,1712900148880,1756715836018,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778623689882583042,1706144792767500290,18185,dynamic-refrigerator,1712891907556,1712891907556,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1861364017142083585,1706144884958302210,2205131534036870001,dynamic-refrigerator,1732618738814,1732618738814,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778355378065399809,1706145217142984706,12002473,dynamic-refrigerator,1712827937033,1761492642873,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1952054506709274626,1706145409095307265,12050574,dynamic-refrigerator,1754241036475,1754241036475,1,1,557f54e2-0305-4eac-8373-051d538100bd,1
1861361569708146690,1706145642378301442,2201041159537680001,dynamic-refrigerator,1732618155301,1732618155301,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778673494256238594,1706145739182837762,10219,dynamic-refrigerator,1712903781844,1756264671384,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778679268581163010,1706145976332980226,12004842,dynamic-refrigerator,1712905158550,1712905158550,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778677200035819522,1706146209964101633,16289,dynamic-refrigerator,1712904665370,1712904665370,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778693512093659138,1706146880662671361,12032251,dynamic-refrigerator,1712908554468,1712908554468,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778607780069621762,1706147069704146945,12032907,dynamic-refrigerator,1712888114361,1712888114361,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1744645824837910529,1706147261455142914,12039932,dynamic-refrigerator,1704790953250,1704790953250,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774711226410819585,1706147496361332738,12021229,dynamic-refrigerator,1711959103574,1711959103574,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778725103998189570,1706147591156797442,12037445,dynamic-refrigerator,1712916086565,1712916086565,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778650666758160385,1706147684480061441,12039887,dynamic-refrigerator,1712898339344,1712898339344,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778714682246021121,1706147922615865345,12000600,dynamic-refrigerator,1712913601826,1712913601826,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778626491374415874,1706148064588861441,25092,dynamic-refrigerator,1712892575483,1712892575483,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778612781886193665,1706148495079641089,12004583,dynamic-refrigerator,1712889306887,1712889306887,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1744645754406490114,1706148823392980993,12034169,dynamic-refrigerator,1704790936458,1704790936458,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774719761502875649,1706148916254871554,12040338,dynamic-refrigerator,1711961138497,1711961138497,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1861368203454578689,1706149061084188674,2110271211517970001,dynamic-refrigerator,1732619736909,1732619736909,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778676225946464258,1706149445097885697,12041538,dynamic-refrigerator,1712904433128,1712904433128,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778748432634654722,1706149587905548290,23963,dynamic-refrigerator,1712921648545,1712921648545,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774737008271638529,1706149683435016193,19748,dynamic-refrigerator,1711965250448,1711965250448,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774754539985788930,1706150213616013313,12014777,dynamic-refrigerator,1711969430334,1711969430334,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778653169296588801,1706150498048544769,12010140,dynamic-refrigerator,1712898935996,1712898935996,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774745978642186242,1706150545062498305,12010239,dynamic-refrigerator,1711967389151,1711967389151,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778631430255456258,1706151541746569217,12042163,dynamic-refrigerator,1712893753004,1712893753004,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778651632155475970,1706151880126238722,12006754,dynamic-refrigerator,1712898569513,1712898569513,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778739999343230977,1706151927572205570,12038325,dynamic-refrigerator,1712919637892,1712919637892,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778679401108631553,1706153171300782082,25020,dynamic-refrigerator,1712905190147,1712905190147,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778614650599620609,1706153218482507777,543,dynamic-refrigerator,1712889752423,1712889752423,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1861369453254987778,1706153268839321601,2205060420425490001,dynamic-refrigerator,1732620034886,1732620034886,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778681423536369665,1706153372342161410,12036304,dynamic-refrigerator,1712905672331,1712905672331,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778626845767938049,1706153511093932033,26093,dynamic-refrigerator,1712892659977,1712892659977,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778632868947865601,1706153561161338882,12001408,dynamic-refrigerator,1712894096015,1712894096015,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778671547328917506,1706153848215310337,12021749,dynamic-refrigerator,1712903317660,1712903317660,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1861364381208838146,1706153943388262401,2202251336233100001,dynamic-refrigerator,1732618825615,1732618825615,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1861361757591994369,1706154750015836161,2205041057315090001,dynamic-refrigerator,1732618200097,1732618200097,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1744645685703790593,1706154802570465282,208,dynamic-refrigerator,1704790920078,1732624763416,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1901626176621744130,1706154899857346561,12047418,dynamic-refrigerator,1742217985669,1744715550988,1,1,557f54e2-0305-4eac-8373-051d538100bd,1
1774719871037124610,1706154948490301442,13369,dynamic-refrigerator,1711961164612,1761272880370,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778664774545686530,1706155565342396418,12038445,dynamic-refrigerator,1712901702903,1712901702903,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1744645621127241729,1706155755348561921,12036030,dynamic-refrigerator,1704790904681,1704790904681,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778746286621749250,1706156328516980737,12033879,dynamic-refrigerator,1712921136896,1712921136896,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774749924718424066,1706156423102730242,12040849,dynamic-refrigerator,1711968329968,1711968329968,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774724003548454913,1706156472696180737,38,dynamic-refrigerator,1711962149881,1711962149881,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1904904320957222914,1706156572021493762,12005308,dynamic-refrigerator,1742999556184,1742999556184,1,1,557f54e2-0305-4eac-8373-051d538100bd,1
1910637497403199489,1706156713046577153,12022621,dynamic-refrigerator,1744366451966,1744366451966,1,1,557f54e2-0305-4eac-8373-051d538100bd,1
1774737902421753858,1706156808194363393,12034220,dynamic-refrigerator,1711965463630,1711965463630,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778723576052494338,1706157003497934849,12039067,dynamic-refrigerator,1712915722274,1712915722274,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778670549559980033,1706157193881587713,12027938,dynamic-refrigerator,1712903079773,1712903079773,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778715594501697537,1706157435423166465,12008704,dynamic-refrigerator,1712913819323,1712913819323,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778714774017392641,1706157959891521537,12000745,dynamic-refrigerator,1712913623705,1712913623705,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778742457416593410,1706158009472389122,12030166,dynamic-refrigerator,1712920223942,1712920223942,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778742548739174401,1706158055588761602,12030167,dynamic-refrigerator,1712920245715,1712920245715,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778716600484540418,1706158107325501441,12040766,dynamic-refrigerator,1712914059169,1712914059169,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778736208083988481,1706158155706798082,12038136,dynamic-refrigerator,1712918733985,1712918733985,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774716436860461057,1706158202729140226,12036305,dynamic-refrigerator,1711960345842,1711960345842,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1965312950133567490,1706158485664305153,12056175,dynamic-refrigerator,1757402095718,1757402095718,1,1,557f54e2-0305-4eac-8373-051d538100bd,1
1774723098400874497,1706158917736337409,46,dynamic-refrigerator,1711961934077,1758262235317,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1861356544298614786,1706159123710218242,2109231812133801001,dynamic-refrigerator,1732616957151,1732616957151,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774756232309141506,1706159178852732930,12029162,dynamic-refrigerator,1711969833815,1711969833815,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778720435680620545,1706159746321092610,15525,dynamic-refrigerator,1712914973551,1751203615202,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778695594495750145,1706159917872320514,12032468,dynamic-refrigerator,1712909050951,1712909050951,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778614433794797570,1706161662711173122,571,dynamic-refrigerator,1712889700732,1712889700732,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778359223090032641,1706161723083984898,12040151,dynamic-refrigerator,1712828853758,1712828853758,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1921914695238205442,1706161891409793025,12024571,dynamic-refrigerator,1747055145451,1747055145451,1,1,557f54e2-0305-4eac-8373-051d538100bd,1
1778613637029281794,1706162953826996225,335,dynamic-refrigerator,1712889510769,1712889510769,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778673311749488642,1706163068218249217,12024496,dynamic-refrigerator,1712903738331,1752461455438,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778675138238857217,1706163122232496129,13288,dynamic-refrigerator,1712904173800,1712904173800,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778694284551696386,1706163180663345154,12037083,dynamic-refrigerator,1712908738636,1712908738636,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778616331725746178,1706163284799524866,1508,dynamic-refrigerator,1712890153234,1712890153234,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778660347989241857,1706163902213656577,93,dynamic-refrigerator,1712900647529,1751905609353,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1744645554837311490,1706163959935668226,12013690,dynamic-refrigerator,1704790888877,1704790888877,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778725898167238658,1706164182766456833,12019536,dynamic-refrigerator,1712916275910,1712916275910,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778623778940239873,1706164409502142466,18805,dynamic-refrigerator,1712891928789,1712891928789,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778671992252297218,1706164690956718081,2078,dynamic-refrigerator,1712903423738,1712903423738,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778675317457272833,1706165709258231810,12041818,dynamic-refrigerator,1712904216529,1712904216529,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778675489562148866,1706166493718908929,12041817,dynamic-refrigerator,1712904257562,1712904257562,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774744832826404865,1706166552418193410,12039093,dynamic-refrigerator,1711967115968,1711967115968,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778657458843594753,1706166605316755458,12021238,dynamic-refrigerator,1712899958703,1712899958703,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774755459934449666,1706166938407407618,12012287,dynamic-refrigerator,1711969649668,1711969649668,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778747775786926082,1706167052857380866,12032467,dynamic-refrigerator,1712921491941,1712921491941,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778690835961393154,1706167982822658049,12013716,dynamic-refrigerator,1712907916427,1744282313580,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778746701341900802,1706168219549175810,12039976,dynamic-refrigerator,1712921235773,1712921235773,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778621515429560322,1706168273047523330,14483,dynamic-refrigerator,1712891389126,1712891389126,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1942256534564630529,1706168718432276482,12035694,dynamic-refrigerator,1751905017879,1752078978531,1,1,557f54e2-0305-4eac-8373-051d538100bd,1
1778710444057018369,1706168832550899713,345,dynamic-refrigerator,1712912591363,1712912591363,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778633146936442881,1706169162978168834,12001756,dynamic-refrigerator,1712894162293,1712894162293,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774736769379627009,1706169220020703233,110,dynamic-refrigerator,1711965193492,1756716800947,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778675911256223746,1706169273837817858,14486,dynamic-refrigerator,1712904358101,1712904358101,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778671405333463042,1706169991575506946,458,dynamic-refrigerator,1712903283806,1712903283806,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778629111783866369,1706170048936808449,12010170,dynamic-refrigerator,1712893200238,1712893200238,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778632380666462210,1706170156143218690,12000602,dynamic-refrigerator,1712893979600,1712893979600,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1861356985399074817,1706170702887522306,2304271511432441001,dynamic-refrigerator,1732617062316,1732617420658,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774737753210970113,1706171040306696194,179,dynamic-refrigerator,1711965428055,1711965428055,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774742077045616641,1706171333694066689,15,dynamic-refrigerator,1711966458937,1711966458937,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778709249748676609,1706171446302740482,12037816,dynamic-refrigerator,1712912306616,1712912306616,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774725291715682305,1706172122630066177,12039326,dynamic-refrigerator,1711962457004,1749438261672,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778681651689730050,1706172579020673025,12000812,dynamic-refrigerator,1712905726727,1712905726727,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778748031257788418,1706172859351175170,12032045,dynamic-refrigerator,1712921552850,1758520733606,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774751375728734209,1706173084207812610,12026134,dynamic-refrigerator,1711968675917,1761272777862,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778722411552862210,1706173307097321474,12036170,dynamic-refrigerator,1712915444636,1712915444636,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778690362354417666,1706173421186584578,12008675,dynamic-refrigerator,1712907803511,1712907803511,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778665980117430273,1706173531710689282,12032609,dynamic-refrigerator,1712901990333,1712901990333,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778677881941569538,1706173923223801857,22824,dynamic-refrigerator,1712904827948,1712904827948,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778688823439114241,1706174034981031937,12023576,dynamic-refrigerator,1712907436606,1712907436606,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778715068028465154,1706174094607257602,15256,dynamic-refrigerator,1712913693802,1758875491840,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778738226152386562,1706174149191929857,3308,dynamic-refrigerator,1712919215130,1712919215130,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778710206326812674,1706174661350002689,302,dynamic-refrigerator,1712912534683,1712912534683,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778693584817209346,1706174986689581057,12030172,dynamic-refrigerator,1712908571807,1712908571807,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774722351464624129,1706175041496551425,12040339,dynamic-refrigerator,1711961755992,1711961755992,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778736769305571330,1706175266864893953,12021069,dynamic-refrigerator,1712918867791,1712918867791,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778713048640110594,1706175378483712002,20608,dynamic-refrigerator,1712913212344,1712913212344,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778629208008339457,1706175763067834369,12041,dynamic-refrigerator,1712893223179,1712893223179,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778695624814870530,1706175816813645826,12041011,dynamic-refrigerator,1712909058180,1712909058180,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778624654905294849,1706175870903390209,21392,dynamic-refrigerator,1712892137635,1712892137635,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778650809027510274,1706176214144258050,12004050,dynamic-refrigerator,1712898373264,1712898373264,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1744645471962726401,1706176330175483906,10005763,dynamic-refrigerator,1704790869119,1704790869119,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778748660260782082,1706176387641643009,12038545,dynamic-refrigerator,1712921702816,1712921702816,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778716825251594242,1706176445925691394,14582,dynamic-refrigerator,1712914112758,1712914112758,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778620738194419713,1706176621541199873,13387,dynamic-refrigerator,1712891203818,1712891203818,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774738057714626561,1706176678185275394,646,dynamic-refrigerator,1711965500654,1711965500654,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778695312190980097,1706177137587392513,12002334,dynamic-refrigerator,1712908983645,1712908983645,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778681804598525954,1706177247868227585,12041530,dynamic-refrigerator,1712905763184,1712905763184,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1782309507904368642,1706177812002115585,12029356,dynamic-refrigerator,1713770675050,1713770675050,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778680642428190721,1706177927743934465,12041532,dynamic-refrigerator,1712905486100,1712905486100,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778615818853183490,1706177986690682882,969,dynamic-refrigerator,1712890030956,1712890030956,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1912458818316562433,1706178197483819009,10004895,dynamic-refrigerator,1744800688710,1744800688710,1,1,557f54e2-0305-4eac-8373-051d538100bd,1
1744645401404432385,1706178366128394242,11000292,dynamic-refrigerator,1704790852295,1742297533651,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1861364266979254273,1706178597322625025,23081809584784605001,dynamic-refrigerator,1732618798381,1732618798381,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778724829741084674,1706178772044746753,12037368,dynamic-refrigerator,1712916021177,1755253711532,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778702549250064385,1706178826969157634,12036223,dynamic-refrigerator,1712910709094,1712910709094,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778747368327069697,1706178880006131714,12040117,dynamic-refrigerator,1712921394795,1712921394795,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774710934264963073,1706179612566491138,12039095,dynamic-refrigerator,1711959033921,1711959033921,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774726029272838145,1706179892397871106,12012288,dynamic-refrigerator,1711962632850,1711962632850,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778741822333108226,1706180282765938690,12040288,dynamic-refrigerator,1712920072527,1712920072527,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778668653154254849,1706180673771540482,12034459,dynamic-refrigerator,1712902627635,1712902627635,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778668773012189186,1706181751183380481,12034812,dynamic-refrigerator,1712902656211,1712902656211,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778621283831427073,1706182312196706305,14441,dynamic-refrigerator,1712891333908,1732622521689,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1861362558446297089,1706182368945639426,2202251833398740001,dynamic-refrigerator,1732618391034,1732618391034,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1965320002557947905,1706182927639515138,12047951,dynamic-refrigerator,1757403777146,1757403777146,1,1,557f54e2-0305-4eac-8373-051d538100bd,1
1774717935621681154,1706183162088525826,16,dynamic-refrigerator,1711960703173,1711960703173,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774718962072694786,1706183332066889730,12039319,dynamic-refrigerator,1711960947899,1711960947899,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1861361919571972097,1706183562560671745,2205031032058141001,dynamic-refrigerator,1732618238716,1732618238716,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774743459583913985,1706183736238411778,651,dynamic-refrigerator,1711966788560,1711966788560,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774751480483672066,1706183911883280385,12024546,dynamic-refrigerator,1711968700893,1711968700893,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1782304053937631234,1706606550807027714,12015386,dynamic-refrigerator,1713769374723,1713769374723,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774749863540338689,1706606802792423426,658,dynamic-refrigerator,1711968315382,1711968315382,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778684468712816641,1706606904563015682,12006694,dynamic-refrigerator,1712906398358,1712906398358,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778714181743919106,1706607203788857345,12038542,dynamic-refrigerator,1712913482497,1712913482497,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778727941812502529,1706607596027584513,12034565,dynamic-refrigerator,1712916763153,1712916763153,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778689206862901250,1706608207884263425,12003567,dynamic-refrigerator,1712907528021,1712907528021,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778674709614542850,1706608451774652417,12043,dynamic-refrigerator,1712904071608,1712904071608,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778613075544944642,1706608501397463042,12039861,dynamic-refrigerator,1712889376900,1712889376900,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1872115711377448961,1706608804368818177,2303311744322231001,dynamic-refrigerator,1735182142478,1735182142478,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778723162615754754,1706609050658349057,12036377,dynamic-refrigerator,1712915623703,1712915623703,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778618101242380289,1706609293818929154,12034622,dynamic-refrigerator,1712890575120,1712890575120,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1774751984249561090,1706609390610882561,12032366,dynamic-refrigerator,1711968820999,1711968820999,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
1778653311954698241,1706609487696437249,12019005,dynamic-refrigerator,1712898970008,1712898970008,61,61,557f54e2-0305-4eac-8373-051d538100bd,1
